Bairros_SP,Bairros_Fortaleza,Bairros_RJ,Causa_Afastamento_1,Causa_Afastamento_2,Causa_Afastamento_3,Motivo_Desligamento,CBO_Ocupacao_2002,CNAE_2_0_Classe,CNAE_95_Classe,Distritos_SP,Vinculo_Ativo_31_12,Faixa_Etaria,Faixa_Hora_Contrat,Faixa_Remun_Dezem__SM_,Faixa_Remun_Media__SM_,Faixa_Tempo_Emprego,Escolaridade_apos_2005,Qtd_Hora_Contr,Idade,Ind_CEI_Vinculado,Ind_Simples,Mes_Admissao,Mes_Desligamento,Mun_Trab,Municipio,Nacionalidade,Natureza_Juridica,Ind_Portador_Defic,Qtd_Dias_Afastamento,Raca_Cor,Regioes_Adm_DF,Vl_Remun_Dezembro_Nom,Vl_Remun_Dezembro__SM_,Vl_Remun_Media_Nom,Vl_Remun_Media__SM_,CNAE_2_0_Subclasse,Sexo_Trabalhador,Tamanho_Estabelecimento,Tempo_Emprego,Tipo_Admissao,Tipo_Estab,Tipo_Estab_1,Tipo_Defic,Tipo_Vinculo,IBGE_Subsetor,Vl_Rem_Janeiro_SC,Vl_Rem_Fevereiro_SC,Vl_Rem_Marco_SC,Vl_Rem_Abril_SC,Vl_Rem_Maio_SC,Vl_Rem_Junho_SC,Vl_Rem_Julho_SC,Vl_Rem_Agosto_SC,Vl_Rem_Setembro_SC,Vl_Rem_Outubro_SC,Vl_Rem_Novembro_SC,Ano_Chegada_Brasil,Ind_Trab_Intermitente,Ind_Trab_Parcial,DIV_CNAE_20
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,4,5,5,4,4,7,40,26,0,0,0,{ñ,150420,150420,10,2046,0,0,8,0,"0000002972,39","000002,70","0000002933,21","000002,66",4911600,1,8,"    17,4",0,1,"CNPJ                ",0,10,20,"000002533,06","000003042,45","000002665,14","000002837,21","000002593,02","000002627,64","000002757,24","000002926,78","000003404,86","000003174,46","000003664,28",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,6,4,4,7,40,36,0,0,0,{ñ,150420,150420,10,2046,0,0,8,0,"0000003522,01","000003,20","0000002433,31","000002,20",4911600,1,8,"    20,5",0,1,"CNPJ                ",0,10,20,"000002424,59","000002085,97","000002048,42","000002183,42","000002324,04","000002335,43","000002181,92","000002470,12","000002382,80","000002703,50","000002537,55",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,5,4,4,7,40,30,0,0,0,{ñ,150420,150420,10,2046,0,0,2,0,"0000002967,99","000002,69","0000002456,78","000002,22",4911600,1,8,"    20,5",0,1,"CNPJ                ",0,10,20,"000002396,88","000002200,13","000002118,16","000002643,39","000002443,31","000002133,92","000002807,39","000002689,56","000002416,26","000002263,53","000002400,91",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,5,4,6,7,40,35,0,0,0,{ñ,150420,150420,10,2046,0,0,4,0,"0000002606,26","000002,36","0000002723,90","000002,47",4911600,1,8,"    38,3",0,1,"CNPJ                ",0,10,20,"000003016,07","000002621,32","000002721,27","000002289,13","000002571,08","000002141,11","000002141,11","000002762,47","000003029,30","000003506,71","000003281,01",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,6,5,6,7,40,35,0,0,0,{ñ,150420,150420,10,2046,0,5,8,0,"0000003588,33","000003,26","0000003446,54","000003,12",4911600,1,8,"    38,3",0,1,"CNPJ                ",0,10,20,"000003070,69","000003872,82","000004446,35","000004091,18","000003138,48","000000025,37","000000025,37","000000025,37","000000025,37","000003179,74","000005822,89",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,5,5,6,7,40,33,0,0,0,{ñ,150420,150420,10,2046,0,0,8,0,"0000002329,52","000002,11","0000003569,18","000003,24",4911600,1,8,"    38,3",0,1,"CNPJ                ",0,10,20,"000003857,21","000003474,19","000004100,55","000004866,86","000003350,83","000002531,49","000003201,39","000003624,59","000003819,59","000003691,16","000003982,86",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,6,4,4,7,40,35,0,0,0,{ñ,150420,150420,10,2046,0,0,8,0,"0000003699,82","000003,36","0000002559,67","000002,32",4911600,1,8,"    20,5",0,1,"CNPJ                ",0,10,20,"000002546,58","000002036,41","000002338,44","000002742,41","000002598,24","000002126,41","000002069,34","000002349,58","000002269,60","000003020,20","000002919,04",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,6,4,6,7,40,35,0,0,0,{ñ,150420,150420,10,2046,0,0,8,0,"0000004105,16","000003,73","0000002863,73","000002,59",4911600,1,8,"    38,3",0,1,"CNPJ                ",0,10,20,"000002755,27","000002185,59","000002236,02","000002523,67","000003389,81","000003164,84","000002229,34","000002932,83","000002948,41","000002198,95","000003694,93",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,49116,60100,"           {ñ class}",1,5,5,6,5,6,7,40,35,0,0,0,{ñ,150420,150420,10,2046,0,0,8,0,"0000003344,26","000003,04","0000003598,52","000003,26",4911600,1,8,"    38,3",0,1,"CNPJ                ",0,10,20,"000004033,67","000003652,06","000002592,51","000003186,44","000004073,14","000002400,29","000003659,96","000002855,33","000003965,17","000006586,79","000002832,69",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42111,45225,"           {ñ class}",1,5,6,5,3,3,7,44,31,0,0,5,{ñ,150420,150420,10,2062,0,0,8,0,"0000002469,18","000002,24","0000002040,11","000001,84",4211101,1,7,"     7,3",2,1,"CNPJ                ",0,10,15,"000001455,02","000000328,88","000000000,00","000000000,00","000000721,03","000001823,95","000001890,20","000002496,41","000001896,79","000002461,31","000002562,01",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42111,45225,"           {ñ class}",1,4,6,5,3,3,7,44,27,0,0,5,{ñ,150420,150420,10,2062,0,0,8,0,"0000002497,70","000002,27","0000002020,88","000001,83",4211101,1,7,"     7,2",2,1,"CNPJ                ",0,10,15,"000000000,00","000000000,00","000000000,00","000000000,00","000000420,60","000001819,68","000002150,14","000002374,79","000002004,97","000002351,82","000002547,36",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,46494,51926,"           {ñ class}",1,8,6,4,3,7,7,44,65,0,1,0,{ñ,150080,150080,10,2062,0,0,8,0,"0000002046,45","000001,86","0000001689,72","000001,53",4649499,1,4,"   110,9",0,1,"CNPJ                ",0,10,17,"000000016,35","000000016,35","000000016,35","000000016,35","000000016,35","000000016,35","000000016,35","000000016,35","000001716,75","000001716,75","000001716,75",0,0,0,46
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,4,5,5,44,36,0,0,0,{ñ,150530,150530,10,2062,0,0,8,0,"0000002204,89","000002,00","0000002618,33","000002,37",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000002397,07","000003228,30","000002417,63","000003208,92","000001989,96","000003275,32","000002208,87","000002365,60","000002598,83","000002754,58","000002770,06",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,7,6,4,4,5,5,44,54,0,0,0,{ñ,150530,150530,10,2062,0,0,8,0,"0000002089,60","000001,89","0000002549,29","000002,31",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000001838,20","000003304,59","000002483,08","000002642,09","000002560,86","000003408,90","000002105,54","000002471,14","000002089,60","000002677,89","000002920,05",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,7,6,4,3,5,5,44,54,0,0,0,{ñ,150530,150530,10,2062,1,0,8,0,"0000001883,37","000001,71","0000002116,04","000001,91",4299599,1,9,"    28,9",0,1,"CNPJ                ",1,10,15,"000002097,58","000002683,18","000001705,49","000002192,09","000002309,08","000002150,72","000001764,23","000002229,03","000002266,39","000002219,98","000001891,40",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,4,6,5,4,5,5,44,29,0,0,0,{ñ,150530,150530,10,2062,0,0,4,0,"0000002388,12","000002,17","0000003139,93","000002,85",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000002485,46","000004148,88","000003069,69","000002816,69","000004450,85","000003058,99","000002781,88","000002846,34","000002388,11","000003913,63","000003330,55",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,4,5,5,44,36,0,0,0,{ñ,150530,150530,10,2062,0,0,4,0,"0000002021,17","000001,83","0000002282,35","000002,07",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000001962,65","000002938,06","000002633,56","000001705,49","000000036,01","000002216,83","000001744,61","000001883,37","000001883,37","000002219,72","000002578,40",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,4,5,5,44,33,0,0,0,{ñ,150530,150530,10,2062,0,0,2,0,"0000002089,60","000001,89","0000002512,99","000002,27",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000001986,16","000003596,72","000002262,89","000001988,38","000002723,82","000003292,18","000002117,40","000002642,35","000002240,06","000002089,60","000003126,81",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,4,4,5,44,39,0,0,0,{ñ,150530,150530,10,2062,0,0,8,0,"0000001941,13","000001,76","0000002251,21","000002,04",4299599,1,9,"    17,6",0,1,"CNPJ                ",0,10,15,"000001656,78","000003071,07","000001987,38","000002191,42","000002113,55","000002802,31","000001813,63","000002228,72","000001883,37","000001883,37","000003441,80",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,50211,61220,"           {ñ class}",1,5,6,3,2,6,7,44,36,0,1,0,{ñ,0,130260,10,2062,0,0,8,0,"0000001121,28","000001,01","0000001126,43","000001,01",5021102,1,3,"    47,9",0,1,"CNPJ                ",0,10,20,"000000009,45","000000010,50","000001026,67","000000011,00","000001159,95","000001159,95","000001082,62","000001121,28","000001546,60","000001121,28","000001082,62",0,0,0,50
"           {ñ class}","           {ñ class}","           {ñ class}",85,99,99,0,991105,85121,80144,"           {ñ class}",1,7,6,2,1,7,3,44,56,0,1,0,{ñ,0,130185,10,2135,0,116,2,0,"0000001100,00","000001,00","0000001100,00","000001,00",8512100,1,3,"    70,9",0,1,"CNPJ                ",0,10,23,"000000011,00","000000011,00","000000011,00","000000011,00","000000036,67","000000000,00","000000000,00","000000183,33","000000011,00","000000011,00","000000011,00",0,0,0,85
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,81125,70408,"           {ñ class}",1,7,6,3,2,8,6,44,50,0,0,0,{ñ,130260,130260,10,3085,0,0,8,0,"0000001180,14","000001,07","0000001120,03","000001,01",8112500,1,3,"   263,6",0,1,"CNPJ                ",0,10,19,"000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000001180,14","000001180,14",0,0,0,81
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,56201,55247,"           {ñ class}",1,4,6,2,1,2,7,44,25,0,1,9,{ñ,0,130260,10,2135,0,0,8,0,"0000001100,00","000001,00","0000001100,00","000001,00",5620102,1,4,"     3,9",2,1,"CNPJ                ",0,10,13,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000011,00","000000011,00","000000011,00",0,0,0,56
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,50211,61220,"           {ñ class}",1,5,6,3,2,6,5,44,36,0,1,0,{ñ,0,130260,10,2062,0,0,8,0,"0000001159,95","000001,05","0000001167,07","000001,05",5021102,1,3,"    47,9",0,1,"CNPJ                ",0,10,20,"000000010,50","000000010,50","000000011,00","000000011,00","000001159,95","000001159,95","000001585,27","000001159,95","000001159,95","000001159,95","000001159,95",0,0,0,50
"           {ñ class}","           {ñ class}","           {ñ class}",90,99,99,0,991105,47890,52493,"           {ñ class}",1,7,6,99,99,7,7,44,53,0,1,0,{ñ,110020,110020,10,2062,0,365,2,0,"0000000000,00","000000,00","0000000000,00","000000,00",4789004,1,2,"    88,8",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,46117,51110,"           {ñ class}",1,7,1,99,2,7,1,1,52,0,0,0,{ñ,110020,110020,10,2305,0,0,2,0,"0000000000,00","000000,00","0000001354,62","000001,23",4611700,1,6,"    69,9",0,1,"CNPJ                ",0,10,17,"000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000001700,84","000000013,20","000000013,20","000000013,20",0,0,0,46
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,82113,74993,"           {ñ class}",1,7,6,3,2,3,7,44,56,0,0,2,{ñ,110020,110020,10,2135,0,0,2,0,"0000001235,00","000001,12","0000001241,44","000001,12",8211300,1,3,"    10,9",4,1,"CNPJ                ",0,10,19,"000000000,00","000000000,00","000000000,00","000000012,93","000000012,35","000000012,35","000000012,35","000000012,35","000000012,35","000000012,35","000000012,35",0,0,0,82
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,46117,51110,"           {ñ class}",1,5,6,99,2,7,7,44,37,0,0,0,{ñ,110020,110020,10,2305,0,0,2,0,"0000000000,00","000000,00","0000001320,00","000001,20",4611700,1,6,"    74,9",0,1,"CNPJ                ",0,10,17,"000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20","000000013,20",0,0,0,46
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,47423,52442,"           {ñ class}",1,5,6,3,2,6,7,44,35,0,1,0,{ñ,110014,110014,10,2062,0,0,2,0,"0000001300,00","000001,18","0000001300,00","000001,18",4742300,1,3,"    58,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000013,00","000000013,00","000000013,00","000000013,00","000000013,00","000000013,00","000000013,00",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991105,7227,13226,"           {ñ class}",1,3,6,4,2,3,4,44,23,0,0,3,{ñ,110110,110110,10,2054,0,13,8,0,"0000001824,24","000001,65","0000001615,36","000001,46",722701,1,7,"     9,2",1,1,"CNPJ                ",0,10,1,"000000000,00","000000000,00","000000346,50","000001153,95","000001763,29","000001926,84","000001998,35","000001635,09","000002038,75","000000015,95","000001871,61",0,0,0,72
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42111,45225,"           {ñ class}",1,5,6,5,3,3,5,44,33,0,0,5,{ñ,150420,150420,10,2062,0,0,8,0,"0000002369,27","000002,15","0000002040,52","000001,85",4211101,1,7,"     7,2",2,1,"CNPJ                ",0,10,15,"000000000,00","000000000,00","000000000,00","000000000,00","000000420,60","000001945,45","000002151,66","000002392,44","000002112,30","000002374,17","000002558,28",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,4,4,4,44,35,0,0,0,{ñ,150530,150530,10,2062,0,0,8,0,"0000001928,31","000001,75","0000002406,53","000002,18",4299599,1,9,"    17,6",0,1,"CNPJ                ",0,10,15,"000001966,38","000003238,16","000002139,98","000002092,51","000002113,85","000002770,65","000001910,70","000002226,68","000002400,71","000002563,71","000003526,73",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,3,3,4,44,32,0,0,4,{ñ,150530,150530,10,2062,0,0,8,0,"0000001994,92","000001,81","0000001995,13","000001,80",4299599,1,9,"     8,6",2,1,"CNPJ                ",0,10,15,"000000000,00","000000000,00","000000000,00","000000974,57","000001918,81","000002702,41","000001995,29","000002353,56","000001699,28","000002004,03","000002313,35",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,10112,15113,"           {ñ class}",1,6,6,3,2,7,4,44,48,0,0,0,{ñ,150613,150613,10,2062,0,0,8,0,"0000001445,00","000001,31","0000001542,15","000001,39",1011201,1,7,"    77,2",0,1,"CNPJ                ",0,10,13,"000000014,20","000000014,20","000000014,70","000001606,40","000001564,36","000002041,82","000000014,45","000000014,45","000001597,61","000000014,45","000001605,61",0,0,0,10
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,6,6,4,4,5,4,44,46,0,0,0,{ñ,150530,150530,10,2062,0,0,8,0,"0000001883,37","000001,71","0000002617,64","000002,37",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000002644,86","000003031,34","000002470,47","000002957,40","000001992,72","000003168,16","000002209,68","000002225,87","000002745,82","000003088,75","000002993,33",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991105,42995,45292,"           {ñ class}",1,5,6,4,4,5,4,44,34,0,0,0,{ñ,150530,150530,10,2062,0,0,4,0,"0000001699,29","000001,54","0000002230,59","000002,02",4299599,1,9,"    28,9",0,1,"CNPJ                ",0,10,15,"000001612,90","000002371,58","000002184,70","000000018,94","000002241,10","000002780,70","000001988,88","000003406,61","000001743,44","000002480,06","000002363,87",0,0,0,42
